,x,y,cell_id,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10
13,0.5044154873437368,1.5409309809065999,2,-71.343498692219,-84.50592625564077,-87.72975447895743,-97.53421049212919,-90.34667611974668,-92.50183911931686,-98.18519992701005,-93.97895468329862,-92.44584374189836,-99.64470972941066,-101.92024025837881
14,0.5299159071969669,1.508559913146077,2,-70.57880095670916,-87.77452699356738,-98.90407462189108,-98.0633014905213,-86.31037293621146,-92.45543337483191,-94.77350813448004,-96.40340501010022,-97.8755172365594,-97.413888082837,-100.42452554415594
15,0.49412546722613987,1.5314149711276597,2,-71.71076656041608,-82.82877587376788,-96.43204554746377,-98.37791743349908,-83.75686402834289,-88.80619698113908,-98.06680965010301,-94.88886538003223,-96.81672002491732,-96.31684070634037,-98.76281120436619
16,0.4885107566304486,1.451324820711924,2,-70.98692871837216,-83.92923907901853,-95.47695752542214,-100.12121840599309,-90.47872043872245,-91.62236699960762,-94.217732393961,-97.34299779738205,-96.04395098643643,-98.83473437631858,-101.20307908552033
17,0.5790596211129795,1.5330021753438112,2,-68.3403818633058,-84.4193864281337,-96.2509031091278,-100.11098640294612,-88.169324996274,-93.7733738895624,-96.0043053158741,-95.49280952398996,-95.36274716335991,-98.72501777838247,-98.67762550573747
18,0.4330175697364534,1.516050338614482,2,-67.09713716293737,-85.64444332061585,-93.19683104195057,-99.48355851379782,-87.23747522997631,-94.30852273702813,-96.3411973087757,-93.63724226199382,-90.37711887744875,-94.43852815670988,-102.70914061012911
19,0.4584322053335382,1.5173617791236593,2,-72.07023818312311,-81.57256817913708,-91.8530473843105,-97.34178633549571,-91.55629634183954,-92.6971665234689,-95.94802255391969,-93.31293583483581,-97.69048343171552,-95.97270086406938,-99.20336308599164
20,0.493193590471323,2.597756312016436,3,-64.24692758919905,-82.34005067148217,-92.38070252941777,-99.88387123790933,-89.39000934683827,-92.28022467667438,-98.24164621629,-93.22858485812264,-93.38468078502143,-97.63253162248867,-99.57071841521604
21,0.5701020314056644,2.4259594547848855,3,-69.46570212932491,-84.99474588262899,-91.4064641438882,-96.2220139416109,-85.92905300743621,-94.62519275773386,-93.92333782819279,-90.261272327911,-92.12750226110727,-98.77143815574856,-102.94419554295705
22,0.4298893326241676,2.484453083905498,3,-63.701639055663094,-87.60079094105939,-95.55395616575495,-96.21973184609693,-87.00550524849595,-91.63369758265722,-97.85991183507534,-94.56117806534544,-92.59561198991298,-97.17836830473354,-103.0519621461219
23,0.4765572352918233,2.6228260252724342,3,-64.09878203049372,-87.07939914325459,-90.0107508143751,-98.32677654097523,-87.80430064501805,-90.26050574468952,-97.37730298689421,-92.20530264076437,-94.44381540251884,-99.50290432690366,-102.91442016200047
24,0.44534970931619994,2.5254944345963284,3,-67.27317190321624,-82.7067547495867,-95.22259532332708,-98.00313407792835,-84.36204275114471,-90.40503745085834,-98.35004033037289,-93.5702175806905,-90.4114794673052,-97.7725482094395,-96.86187707891324
25,0.4527317421754718,2.442130718989625,3,-63.82700005701382,-85.01070254926218,-97.56933568459603,-94.54769190432323,-87.66385707010336,-93.33510845358563,-97.8697491434389,-93.77393610462774,-93.90258152488866,-97.37608250206372,-102.21315593595993
26,0.48075776553344013,2.5340315317304865,3,-66.84860745777333,-85.76707385876571,-94.26190469190692,-96.28529403304272,-87.50220144095206,-94.20677211782751,-98.71755613198945,-95.62594284082354,-95.30023734818595,-99.17901505272813,-105.72614473774223
27,0.46964673577716304,2.3970599873665224,3,-63.01019758749887,-82.06367856917107,-92.20964784846242,-99.91591249639701,-86.2281205822147,-90.54398823537582,-93.69250662395304,-92.42078442780998,-94.66067019273122,-94.96782990206447,-99.28127531001427
28,0.49682136748743216,2.531353120323519,3,-64.51433618996379,-81.73315542096756,-94.64088414438154,-97.89511200630065,-87.86711950916082,-91.23633423812947,-95.91512920385446,-93.16749843205766,-93.55813687617788,-99.58957378698089,-100.94931318591921
29,0.46876254225417646,2.427007765865351,3,-64.57002040577704,-81.71038242022136,-92.82405285223567,-97.72191012506691,-84.26005276186383,-91.35074246681573,-98.16106790603422,-94.12561215595667,-94.69908676387087,-97.08168334456094,-101.41077538274655
30,0.49741349606456114,3.503611836363465,4,-55.28166211142522,-81.13810154460278,-90.45065528159624,-100.9562186707345,-87.26518782674304,-90.15074024610449,-94.8956638531121,-88.66437296047371,-94.41820619945861,-96.40628886511219,-100.64533831872036
31,0.45319163724683426,3.53877998899651,4,-51.61146961493484,-81.96972009218932,-92.86853750762016,-94.04388963432935,-86.8179386012988,-90.80383895696195,-96.10208198183625,-93.24690453388328,-93.04875729319662,-95.53564175312118,-100.83680979938248
32,0.4872949821950958,3.502942938636871,4,-53.821003300207394,-82.73806125085413,-93.00800750924434,-99.60297305618582,-88.61559539122992,-90.74412271781915,-93.31301759006928,-90.245438573258,-94.56999543355565,-98.91935036282923,-100.52691033440381
33,0.49918239977537276,3.545941692144513,4,-57.479924466591285,-80.86002838078754,-95.8363644889159,-96.36613867165953,-83.9492540619054,-93.05628086821787,-97.66449319021815,-92.63421830511332,-95.16227420759893,-98.01644676818225,-97.57427499620199
34,0.47313130596533715,3.493001162133009,4,-51.98633221624474,-85.76211034311316,-90.67302034701677,-97.30695398725351,-82.71571361662791,-94.92150458840828,-93.2832924268497,-87.72750760483545,-92.31166392477598,-96.69352826249805,-100.86851616954702
35,0.4994423649298088,3.4830856313349927,4,-55.06343624428567,-85.58201352351283,-91.18343322946032,-100.52941463632813,-87.13539253446221,-91.83361139981527,-96.66872272903329,-90.94171765550718,-99.94052255226873,-96.29225890361289,-99.80872446416036
36,0.4974971021936135,3.490268548533717,4,-55.00735565176546,-82.49888395665978,-92.91144750243065,-99.43486009062556,-82.83086528421694,-89.69148895327673,-98.74488435782054,-95.9933847430094,-91.95775473081225,-96.51023307107828,-101.43281331897369
37,0.5659415283772476,3.535578037694756,4,-57.76166698767902,-78.82421420424488,-92.35512149524254,-96.68130368904187,-87.01648582650571,-91.69211723601116,-97.28851618145029,-92.31722488521727,-92.62330255296487,-97.86580171988545,-99.90207953668556
38,0.5180516724852336,3.4739674725170104,4,-55.63307184412922,-81.50535968681965,-97.28438954163961,-99.3998634137015,-81.80183230666178,-88.92750337592102,-93.33369164362837,-92.96648739871303,-94.20549924666047,-99.3970945702055,-101.33901238721589
39,0.5175133031203512,3.5498958371530613,4,-55.20340757374246,-87.2892430891715,-93.34183808685334,-99.704505276682,-87.77322411852032,-93.23270151120825,-98.47404655744326,-91.60300939419635,-94.16696834786491,-97.46511282259507,-96.66804325088052
40,0.5807155151865027,4.514871101734896,5,-55.584094540343486,-87.29499826646004,-92.69335822670729,-99.22660622001848,-82.99109867527281,-86.65710217077876,-98.48561130101531,-90.25721273043825,-92.30151020197265,-97.35071164309917,-96.39049648032449
41,0.36829903176736484,4.47604751431625,5,-52.076537782734306,-83.06247618276382,-91.98095670587868,-99.68996753664602,-86.46250744075716,-92.52224493775088,-94.21670104207043,-87.22239744385746,-90.91400927801116,-96.49984903784302,-99.59485878823283
42,0.5471772628226186,4.562961258598385,5,-55.79807646200446,-80.20017108478767,-92.59788117384353,-98.19406046377304,-84.65349311576458,-90.64804348722919,-95.74561284434985,-89.74284289485843,-94.99803316388301,-97.13054094481704,-101.46763133616199
43,0.5664508805221795,4.526403933965955,5,-52.78064507020381,-86.16346106510278,-94.9389079716715,-96.50305984685257,-84.35386296355794,-91.69872007683074,-98.64124839113492,-90.36658254109062,-91.91900041881311,-95.21509036471059,-100.9502725439455
44,0.4619197220220034,4.517036002328098,5,-57.25968017704477,-86.21259634810305,-95.23597119387486,-95.89712532994803,-85.65992827591357,-89.67244676334022,-97.83708783056211,-90.96926934333409,-90.16710792936175,-95.53358877548108,-102.96403999838323
45,0.4261034831067192,4.540525295109432,5,-55.671409195120944,-86.24539242745098,-96.25559359784992,-97.9637682903528,-79.56707007454399,-90.00050237104071,-96.99366203903354,-92.08395751045525,-94.59370827691652,-98.29086251068614,-101.35281537699731
46,0.49221987793787136,4.606471578350997,5,-53.32388664672847,-79.91733302405864,-92.12997907516917,-101.4433641214899,-83.70681765518579,-92.75621808296196,-97.7423071706666,-91.11126008467129,-90.4391163976842,-94.15213254388266,-98.36871147045338
47,0.6159765311855865,4.49743512595708,5,-52.62935777511739,-82.3891956495036,-91.55469372027068,-102.65537832139155,-83.10012393693833,-90.55415891825598,-97.72687789376147,-92.08901861864892,-92.61872303930781,-96.89757893884422,-99.84745524522683
48,0.4986364427265436,4.497708366013212,5,-52.60584385577322,-85.22200076525647,-93.2950181812607,-101.9876891553793,-83.67943290950251,-92.5238731833089,-97.12243375584555,-92.4278680005852,-92.27621026161351,-97.21465308431415,-96.82244610950553
49,0.5150764795479568,4.517008597655651,5,-55.82173175343754,-83.82128635733461,-90.87289078716339,-95.83994410740786,-86.88684459327067,-90.8922412684433,-100.03789008578303,-91.90262947729506,-93.99299720597246,-95.68104095342133,-104.01544240994745
50,0.5190318094196722,5.51518719020692,6,-66.3190515358922,-80.75630465842886,-91.16068580292792,-100.76942157655485,-81.28999367334468,-91.53913378632771,-99.27583249622974,-88.92912909050752,-88.5654935989959,-93.92789221867059,-101.85169497235538
51,0.46543734830042216,5.542582760421305,6,-66.17315020441305,-82.09839979969414,-93.0853535993836,-96.71023943677775,-80.72080118005918,-95.21963173501348,-91.32183772534032,-89.39404271646376,-90.65481943351902,-96.86349644497781,-98.98682738450303
52,0.4177712938631371,5.461711346873061,6,-65.57960223624141,-85.73521174481994,-98.7660350110427,-104.56833772620055,-82.12230846198155,-87.82090460196305,-95.44088852696838,-89.46237207995289,-90.99076382740893,-100.93847993358465,-102.08194046098576
53,0.502849533243642,5.604911525607731,6,-65.72833408457315,-82.59901666320623,-92.28237032306254,-96.78018453686944,-86.74362013137481,-89.81171613979113,-96.57848430898537,-90.79350435309426,-92.01979571934709,-94.91645236987263,-100.17846694592781
54,0.5638138821039302,5.597353067349731,6,-65.52062578870049,-85.03954076820152,-93.82133637462185,-96.85932031417613,-80.72546705989217,-91.94375480637711,-94.11993816246614,-90.67012011118679,-93.24542162530658,-93.67274372274606,-94.11338590677198
55,0.48615491967952534,5.485427432969117,6,-66.22936401715698,-87.38595076485382,-92.12684573935591,-101.11511492258862,-84.4399354326653,-91.61953005036236,-93.76828685381176,-93.76988743888911,-92.15974342960448,-98.79702590982312,-96.96671990660352
56,0.51861451874326,5.478053948787432,6,-63.430590341563104,-84.23359791630594,-94.49719574480808,-98.59805542123637,-83.70417637767238,-88.62437526376068,-93.93680509836133,-96.08201867916199,-90.15583253673022,-94.47695542722941,-99.32987521835736
57,0.4718160156344056,5.5383752519709635,6,-64.32131726380456,-83.05498556132618,-90.84170911416204,-98.25974505013282,-82.07449808078087,-92.71258094425373,-99.0811603854507,-89.55505926407855,-92.39307717579214,-96.47158854663137,-105.22642171550402
58,0.624793381080052,5.515466144118371,6,-62.75004626690344,-81.87357148602229,-95.37467078072287,-96.63760158636522,-80.04927655873124,-92.53707681071175,-96.89371726237817,-92.45917845677471,-91.2989731760443,-96.6138235464697,-97.35180486924295
59,0.5582438408110295,5.551240941896578,6,-63.493394038265905,-83.96387342226078,-94.07586185560638,-98.58695860821167,-84.00794694483034,-92.32890278946874,-96.90538529738484,-87.89878521693507,-94.03101800350326,-96.26659511580814,-99.14910669464152
60,0.5015594112006078,6.491374138265176,7,-69.82639314368858,-85.68177694252171,-95.03789754633934,-98.46611898026373,-82.66247817544057,-91.52573554412766,-99.05794613390967,-88.33271631828752,-95.20010516085972,-95.98129503288754,-99.04650583694085
61,0.5039585059551538,6.488758503499,7,-69.52071443322735,-85.69411433948842,-93.46773643602347,-99.32201340787141,-80.32132540905792,-92.47571395794989,-97.93811428956883,-90.31911157609905,-91.85610759568715,-97.5785040348576,-103.66965502026831
62,0.5938767242772073,6.515195239037356,7,-72.2318504293032,-83.5831028810439,-93.61423828711226,-98.52966802111828,-78.1068287240726,-88.61087120728982,-94.3519961960431,-89.77822210816511,-90.37817660976543,-94.633525908272,-99.70343780860125
63,0.46184153861175137,6.442276046053868,7,-71.28478417634639,-84.72506398734144,-93.2123635132561,-100.25738467743213,-79.7868071364597,-91.41519522723506,-94.69152613075146,-87.25579653154662,-92.086571232116,-98.18830139467711,-101.43231347752504
64,0.5031724100590284,6.529237653298922,7,-68.52442566011591,-82.3527730351201,-92.75948098545332,-99.45028456529359,-80.30077474349302,-93.19820007726676,-99.89221839372095,-87.544566929412,-90.96915044898046,-94.26177156097378,-99.96541262720038
65,0.4867343837723827,6.513239999275862,7,-69.68300704343044,-85.04321236428494,-98.8262008505928,-94.41499180367445,-81.67936106594213,-89.42798727311717,-97.9191631036493,-90.79302562340267,-88.78090284829615,-95.8635991705453,-97.01554097081004
66,0.45951678872066337,6.426445752469011,7,-69.52834185374061,-85.27723786454176,-89.25509202751985,-99.22907821688666,-79.0595882911984,-90.02703172991674,-95.002551621089,-87.9441187731435,-90.80899724728134,-93.18756899486291,-98.54072799712544
67,0.5398812703821246,6.479096227700469,7,-70.7891267249582,-83.37917645751239,-92.92548200932002,-95.28447340147633,-81.23842316071308,-87.62492890347556,-93.9770006358083,-89.88487219645877,-90.99985000818367,-99.95295249211064,-99.56399206407463
68,0.4578956550683151,6.458767131631355,7,-67.2653633750238,-83.62452173139332,-94.63787890062315,-98.56230481905033,-80.92169785384313,-88.5606772617417,-96.38088660066674,-87.03755815931882,-91.9412317800985,-95.32074353912645,-97.894961336569
69,0.5603705814069557,6.446686733226661,7,-68.89272001004494,-83.11735766150446,-91.36104213173857,-99.54413508256981,-79.11109991084818,-89.9754016875847,-94.44675627714668,-89.62249026156283,-94.16007219845892,-93.58352847158612,-102.24173250358888
70,0.553652367533163,7.495715291765584,8,-73.03142206602702,-87.19256104523238,-96.84639028444194,-97.58327468539994,-77.82873840118378,-93.57630572281386,-96.5019217600568,-89.56991997631549,-89.39938016962938,-95.96456199834958,-97.97743074779365
71,0.4756854264215751,7.563730247344761,8,-76.98883497970567,-87.54054622160676,-93.67134460930527,-96.66313236582154,-80.26257196525678,-92.63910906399062,-94.30629694482651,-85.34069716047016,-89.53752491211579,-92.05223018936265,-101.11993470355713
72,0.44103608916318643,7.45409102545066,8,-72.9686104953012,-83.50596062562109,-93.1778313860465,-97.84582507085672,-79.00527338961294,-91.0447230385538,-97.52582677443246,-86.7996642622893,-90.57349935049317,-93.19891087020741,-100.07944605671145
73,0.47821194426049063,7.471989419825832,8,-72.09646552704118,-85.14953553856095,-96.78622374651255,-101.3288465718107,-75.51669921060578,-89.6295156891431,-95.85537854126721,-86.41998797048946,-92.744705131927,-93.76217914782735,-99.49032840122193
74,0.5059512942275253,7.5018767713407755,8,-74.40772564765682,-85.35992728901068,-90.46489238317353,-100.40290624816569,-79.46625369299856,-88.24130569909569,-96.09374719861292,-88.18319303811782,-91.4551659994694,-95.30750933601739,-101.66944521595462
75,0.6396055112997884,7.423681039272771,8,-76.25722914366055,-85.56342696851999,-95.75267415080317,-96.54312603328182,-78.80834570291951,-89.84956896909442,-93.87043407933871,-90.36264090731282,-89.4082064110791,-96.85670508907562,-99.61820139086134
76,0.5220247478517569,7.359848638852843,8,-75.38687235997341,-85.4177759853611,-91.68528951040466,-96.94997687599744,-79.9268898426513,-89.98657548950612,-96.56037328527654,-88.61269023996861,-89.76297630505773,-93.94012297336393,-99.339682094785
77,0.4343619157925235,7.5085075925341584,8,-72.49651403492292,-89.95894700175084,-92.23450104616076,-99.12732205820265,-77.2048390030135,-90.83534596716663,-94.32032633346053,-90.38640859700058,-90.03557215088787,-95.53913276445681,-98.02372351957655
78,0.502988790162845,7.535937565026088,8,-74.56439540221069,-84.61584378695885,-91.92620345530264,-100.28801546787733,-78.82612300258762,-89.06825422646548,-99.45449060988857,-87.48442589444515,-91.43271915284392,-92.56848790394564,-100.46199458735286
79,0.4783868359242959,7.504165318744083,8,-73.00602555084988,-83.87643346747221,-95.18228827257964,-96.98657334629354,-79.76342710624272,-87.91016941230073,-94.38343653441666,-87.40395376557207,-92.77436354817621,-92.90908220156508,-96.59733060324206
80,0.5635510139999745,8.595673416401063,9,-76.58606329953705,-88.30066076695577,-92.25123069766548,-98.76182401829408,-78.24624532310932,-88.80472164228281,-95.75351537552169,-85.87675588620398,-88.29713746625055,-96.0186243654372,-98.82621497730361
81,0.43573644286156027,8.481539505782797,9,-78.60219519441357,-86.97722552652587,-91.53850474052248,-98.2753713093098,-77.69771491174579,-89.01179463753533,-97.65514609931513,-85.32279190531894,-88.7562815923627,-97.07266433401203,-94.60057538101196
82,0.4283146366182704,8.47314304119003,9,-78.84445768825269,-86.53953163063544,-89.90176673409783,-97.86822824038958,-75.69536885936475,-86.85556576904861,-96.813845548873,-86.0174277304108,-87.40110000985335,-91.53805913456335,-99.80250033295047
83,0.5099439253776902,8.45468289603215,9,-78.58859116808358,-83.25791590208716,-92.80611234224237,-99.90493136897459,-79.9415688715579,-84.68551006475037,-94.79760001128558,-87.87203829338542,-88.00089419541906,-92.94767144785969,-98.22121574096882
84,0.5093555708691043,8.537481377655421,9,-82.11834424089247,-84.32406827383973,-93.35419027303021,-97.27749774903289,-78.01048761451942,-86.04467326859816,-93.06019901528703,-84.84075769287304,-87.60357545287616,-94.13948711246918,-94.73869951646955
85,0.46993297070921936,8.551076309046575,9,-77.70604445980753,-87.54522992773877,-93.15503895289699,-99.59063205389165,-78.30162501185004,-90.27198111240003,-97.01435911546065,-85.75448783967242,-86.66077208809686,-94.92553116105908,-98.94183560136727
86,0.5483831143533276,8.49747873615958,9,-76.60289185620364,-84.472904857852,-90.38113937447888,-92.57884391506433,-74.93636211754992,-90.67880226554198,-95.14544060317147,-87.44996695341197,-92.08637119096319,-94.24768737518077,-100.09645878980422
87,0.4222796514590288,8.522080056094078,9,-77.55397415413094,-86.21250296475829,-92.9223675156423,-97.59219854939181,-77.68963725152656,-88.20218829158178,-97.00693794038274,-84.04091168189302,-88.76524045085087,-95.30693075331862,-98.92064795214698
88,0.501080115366241,8.446520447890034,9,-76.46733255797263,-85.2258547654304,-98.02668834812623,-99.79826835597896,-72.15654466113659,-87.79968982654341,-99.32125940004482,-86.34366385587087,-88.80172006104182,-96.03545211229296,-99.11974938638869
89,0.599496153871577,8.457683183015702,9,-82.13606721420776,-88.01922162405593,-93.5325769471908,-97.95674035580736,-76.63550284903924,-89.40678565459794,-96.86512272904857,-87.02668871970496,-89.88861023070025,-97.10765538589195,-102.91918934987775
90,0.4338337183210349,9.45663556846254,10,-83.40168492047832,-84.82785586053912,-97.9482725450258,-97.01343448445294,-75.54449707968666,-86.35751086393854,-97.53591900054204,-84.30367992598522,-89.10617045712739,-92.40575481072008,-96.75934145773877
91,0.5264233047625941,9.48822423519034,10,-78.17746884921887,-86.77731264262476,-95.1538004079213,-98.72163227666752,-79.84635760480735,-91.02467466140311,-96.5338092893881,-78.76435572287235,-88.1306024110129,-98.07022707838561,-97.88014888550912
92,0.5783405815450151,9.470091876281312,10,-81.56040294296126,-87.34624869097209,-95.55770725635773,-97.63999125098542,-75.94324116075678,-90.21898782288261,-95.44006375091905,-83.75974926300222,-87.46008612673683,-93.42483790930986,-95.8515730044658
93,0.41331014831787094,9.531989384077749,10,-80.87848711501923,-88.0800628811882,-93.48825967294928,-98.42943725196947,-74.2047087658451,-89.01219140901766,-94.39381396907724,-83.21653256322041,-90.64593491791793,-95.81113622925794,-97.47063825176863
94,0.4753024299150231,9.45806740800917,10,-78.88002322584327,-87.48194891822209,-95.67629814920052,-96.11600163990668,-74.27820263170406,-91.05398200433127,-95.31235769374183,-87.40703310831975,-92.10119280903702,-98.2761470810745,-100.10337107433237
95,0.4753908530384485,9.490394070369353,10,-79.76654515815676,-89.15810090960002,-94.78043268921944,-98.35739714300043,-74.1223482444073,-86.35667184386062,-95.87882319603662,-84.19844593970495,-89.78850309518599,-94.89893863071053,-99.73371664179275
96,0.4906175224467327,9.476451533686893,10,-76.54430338428512,-86.96200501422827,-97.1123849432037,-100.60792166894579,-77.10980578577397,-90.37271472102412,-93.70750681665633,-83.45523741625072,-87.52970487346128,-92.34929517620645,-101.57194693416048
97,0.5562273332011514,9.552436002823365,10,-81.42643313896805,-85.68725772054192,-94.891194944244,-98.95242381772802,-75.10620930326687,-94.6536077708922,-92.67592163522089,-87.85471594094757,-90.28546657049485,-95.8790795579358,-100.46795419009355
98,0.5054014629937925,9.585750804153221,10,-79.79838408434784,-84.54659005988282,-96.05863161352107,-98.7828330202735,-72.60924269018307,-89.87600357743047,-92.68436959194257,-83.06897881403015,-87.29960178547414,-98.42570897963944,-100.28266018264287
99,0.4251342132479484,9.480460250928845,10,-80.38694497472783,-85.7898951523329,-95.43531979821722,-99.04166376880453,-75.66419559899938,-91.1166030427723,-98.57847221984595,-87.40957678514012,-86.75913929520074,-94.94100293659355,-102.43884962876321
100,0.5044031617755705,10.58129498818151,11,-83.82348646817888,-86.1026134291648,-93.93348867515203,-96.85232887852506,-73.63064898530259,-86.78566346641357,-95.76710687830104,-84.13383117485165,-87.80555160230448,-96.36991215048776,-97.33656403586893
101,0.47426042580269756,10.537497174304663,11,-80.7342186499699,-86.58685824987653,-90.69287314703685,-103.70463357870388,-75.86341677015601,-92.68344279396834,-99.03123194788621,-85.34352694304268,-86.24011770710402,-93.11245256739515,-98.06177350918793
102,0.5135939411540975,10.527470399713804,11,-77.5864461882479,-84.8218542231061,-91.6430808526754,-97.44700421515908,-75.54408651113624,-90.98946723288144,-95.84967107813407,-84.02661158367043,-90.904180574184,-96.62800732897418,-99.60594884752656
103,0.4593101187206966,10.405307299818869,11,-84.7373123761457,-92.58038707697342,-94.96174554235922,-99.27685192271659,-73.89138163286735,-92.21130879350359,-95.75947547455213,-82.91203453396616,-86.8755413746738,-92.55092198045045,-99.76029000657209
104,0.5255668954800046,10.499164676314358,11,-78.98837066954033,-88.12741916507375,-92.0390059899315,-97.3168399157823,-76.03246082977388,-86.33742209678425,-99.1620011428361,-82.37635243395957,-90.25565902444363,-92.13997189762193,-100.26544244930906
105,0.5046934555428744,10.535059275798655,11,-85.35324116563315,-86.35762927515914,-95.92474337958109,-99.39354788767943,-78.92010382209412,-91.31902439895234,-94.82538760397205,-85.77948629373341,-87.65405800397431,-95.87069860451317,-97.7895100271537
106,0.6163581320966964,10.512789336302827,11,-81.27979115329461,-93.5540592789439,-96.82903365125809,-99.36042210830873,-73.61985477612876,-88.14001018002392,-94.89598492756309,-86.14419923934584,-88.80692205080354,-96.79909849894187,-99.40337792540363
107,0.5851752819088425,10.43331879780775,11,-80.86687223463473,-87.82082145494377,-94.47094488416916,-97.94978458741559,-73.20799134202099,-90.48432940170437,-93.04135114799993,-83.41873536387902,-89.41009090825253,-94.26823589813151,-95.02419702461398
108,0.4530594228233467,10.546565802629862,11,-84.2453798510008,-85.37436205774861,-96.61487987687337,-99.39905588611008,-71.47401641822091,-90.4168736196858,-94.71176282183657,-82.46494178606657,-85.77924181376189,-92.11131876756542,-99.39548088397632
109,0.46181838027270095,10.540468749604017,11,-80.47744064758437,-90.67519076599716,-94.85853462222136,-98.19566688008081,-75.40037702828585,-89.10046328732847,-97.75483574853165,-81.50558802525018,-87.7098351491914,-94.77362283887915,-100.05816684520322
110,0.49234420839757215,11.524345175210026,12,-82.97681031436193,-90.59636474925955,-95.63658935991094,-99.10366343992207,-74.83711580388547,-89.5756447970709,-97.64165789249871,-81.12757127377913,-87.13017108975141,-95.25659732764136,-96.6712371689728
111,0.5499815720323712,11.398921107584187,12,-87.4042618880984,-90.49502383905867,-95.97600927786932,-99.05822296474439,-72.36252276940701,-86.42922437959173,-92.2372302863787,-82.47218963738081,-86.80407088093729,-93.35697431167604,-97.87805311306968
112,0.5209510795334603,11.481901829259003,12,-86.41220844696194,-87.89860078720262,-94.09452732858922,-97.97570699804645,-74.35662803248638,-90.51080547647787,-96.30524819567835,-83.44275198214142,-85.87867801098002,-91.3141473438442,-103.45686270350703
113,0.46228808123107934,11.544101878794027,12,-81.28401231208619,-90.59484447873409,-92.16885726307554,-100.8869326930427,-78.6541002615071,-88.49063261891986,-95.64150761277917,-84.75577448700672,-85.76217997929355,-96.54321659005856,-98.45075907906029
114,0.42624805726202003,11.552961510707412,12,-82.14139006732891,-86.35077941219024,-97.05214457324827,-100.30273708700449,-72.5994146145079,-87.39750292035156,-93.99299358213949,-82.59854793019025,-88.3345431223505,-94.91226530005031,-100.25709138526263
